CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
15298,612,AW00015298,,Joe,G,Chandra,FALSE,9/11/1972,M,,M,joe6@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,5342 Pacheco St.,,204-555-0194,5/23/2008,0-1 Miles
15299,543,AW00015299,,Charles,H,Lopez,FALSE,10/22/1972,M,,M,charles32@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,5022 Euclid Ave.,,517-555-0133,5/28/2008,0-1 Miles
15300,632,AW00015300,,Seth,,Butler,FALSE,11/9/1972,M,,M,seth62@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,984 Talbart St.,,144-555-0168,7/29/2008,0-1 Miles
15301,310,AW00015301,,Amy,A,Guo,FALSE,2/19/1972,S,,F,amy24@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6538 Camelback Road,,673-555-0145,8/25/2007,2-5 Miles
15302,339,AW00015302,,Brianna,,Thomas,FALSE,7/12/1972,S,,F,brianna9@adventure-works.com,70000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,7539 Hazelwood Lane,,113-555-0130,9/24/2006,2-5 Miles
15303,339,AW00015303,,Haley,,Patterson,FALSE,10/23/1944,S,,F,haley29@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,1192 Parkway Drive,,722-555-0145,9/2/2006,1-2 Miles
15304,50,AW00015304,,Miranda,J,Powell,FALSE,11/23/1944,M,,F,miranda8@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,2603 Line Court,,869-555-0114,12/5/2007,1-2 Miles
15305,301,AW00015305,,Jacquelyn,D,Ortega,FALSE,10/19/1945,S,,F,jacquelyn23@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,1206 Olive St,,919-555-0119,10/23/2007,2-5 Miles
15306,609,AW00015306,,Victoria,,Sanchez,FALSE,9/19/1945,M,,F,victoria25@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,3963 Greentree Drive,,143-555-0113,7/5/2008,2-5 Miles
15307,338,AW00015307,,Jennifer,,Garcia,FALSE,4/25/1945,M,,F,jennifer44@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,9769 Bentley St.,,157-555-0133,10/1/2007,2-5 Miles
15308,299,AW00015308,,Christy,C,Lal,FALSE,4/11/1945,M,,F,christy26@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,4675 Pomar Way,,266-555-0183,9/10/2006,10+ Miles
15309,301,AW00015309,,Dylan,C,Wilson,FALSE,8/2/1945,M,,M,dylan34@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,642 Country View Lane,,951-555-0169,9/23/2006,10+ Miles
15310,52,AW00015310,,Amanda,M,Stewart,FALSE,11/18/1945,M,,F,amanda0@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,6238 Valleymanor,,187-555-0156,12/10/2007,2-5 Miles
15311,642,AW00015311,,Brandon,J,Thompson,FALSE,7/21/1945,M,,M,brandon36@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,8499 San Marino Ct.,,830-555-0125,9/9/2006,10+ Miles
15312,345,AW00015312,,Alexandria,A,Gonzales,FALSE,7/15/1945,M,,F,alexandria17@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,5359 Piedmont Dr,,147-555-0143,9/12/2006,10+ Miles
15313,547,AW00015313,,Garrett,C,Morris,FALSE,10/28/1946,M,,M,garrett23@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,622 Medina Dr.,,173-555-0198,2/18/2008,2-5 Miles
15314,368,AW00015314,,Eduardo,,Torres,FALSE,8/5/1946,S,,M,eduardo72@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,8120 Golden Meadow,,369-555-0192,9/13/2006,10+ Miles
15315,635,AW00015315,,Katherine,S,Bennett,FALSE,10/17/1946,M,,F,katherine26@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,1,5979 Lynwood Drive,,739-555-0110,10/10/2007,1-2 Miles
15316,314,AW00015316,,Alexis,,Harris,FALSE,10/11/1947,M,,F,alexis12@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,8055 Kiska Court,,192-555-0138,5/2/2008,2-5 Miles
15317,302,AW00015317,,Rachel,R,Jenkins,FALSE,5/20/1947,M,,F,rachel54@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,7296 Seawind Dr.,,836-555-0114,11/10/2007,2-5 Miles
15318,539,AW00015318,,Grace,D,Watson,FALSE,9/21/1947,M,,F,grace44@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,0,3925 Boyd,,886-555-0176,6/3/2008,2-5 Miles
15319,311,AW00015319,,Jade,M,Sanchez,FALSE,1/4/1947,M,,F,jade19@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,1,8482 Rosey View Drive,,914-555-0119,8/2/2007,1-2 Miles
15320,634,AW00015320,,Eduardo,F,Brooks,FALSE,4/19/1947,M,,M,eduardo68@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,8636 St. Francis St.,,637-555-0150,9/19/2006,10+ Miles
15321,322,AW00015321,,Blake,,Phillips,FALSE,5/4/1947,M,,M,blake42@adventure-works.com,80000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,5333 D St.,,383-555-0129,9/27/2006,1-2 Miles
15322,644,AW00015322,,Evan,M,Green,FALSE,8/10/1947,M,,M,evan41@adventure-works.com,80000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,8741 Barbie Dr.,,566-555-0142,9/19/2006,5-10 Miles
15323,64,AW00015323,,Eduardo,,Wilson,FALSE,3/23/1948,M,,M,eduardo6@adventure-works.com,40000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,8764 Pacific,,764-555-0184,5/23/2008,10+ Miles
15324,513,AW00015324,,Renee,,Serrano,FALSE,5/21/1948,M,,F,renee14@adventure-works.com,40000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,2,8871 Likins Ave.,,506-555-0117,6/19/2008,2-5 Miles
15325,632,AW00015325,,Elijah,P,Hayes,FALSE,5/20/1948,M,,M,elijah24@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,2660 St George Dr,,783-555-0162,9/12/2006,2-5 Miles
15326,307,AW00015326,,Todd,J,Zheng,FALSE,9/17/1948,M,,M,todd18@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,8885 Partridge Dr.,,701-555-0178,2/14/2008,2-5 Miles
15327,312,AW00015327,,Paula,,Hernandez,FALSE,12/16/1948,S,,F,paula6@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,0,2976 Dumbarton Drive,,205-555-0111,5/28/2008,10+ Miles
15328,359,AW00015328,,Fernando,,Jackson,FALSE,11/22/1948,M,,M,fernando11@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,6999 Icicle Ct.,,468-555-0145,9/16/2006,1-2 Miles
15329,372,AW00015329,,Brianna,,Cox,FALSE,10/19/1948,S,,F,brianna37@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,8756 Nottingham Pl.,,632-555-0153,9/24/2006,10+ Miles
15330,611,AW00015330,,Catherine,,Richardson,FALSE,8/25/1949,S,,F,catherine8@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,9043 Risdon Road,,847-555-0115,8/13/2007,2-5 Miles
15331,542,AW00015331,,Jacob,M,Taylor,FALSE,8/26/1949,M,,M,jacob8@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,1019 Kenwal Rd.,,927-555-0155,10/25/2007,2-5 Miles
15332,637,AW00015332,,Jason,F,Sharma,FALSE,4/8/1949,M,,M,jason27@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,6927 Ricardo Drive,,785-555-0118,5/30/2008,10+ Miles
15333,301,AW00015333,,Marie,,Diaz,FALSE,11/5/1949,M,,F,marie27@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,0,3562 East Ave.,,453-555-0131,10/1/2006,2-5 Miles
15334,62,AW00015334,,Sydney,J,Williams,FALSE,5/4/1950,S,,F,sydney66@adventure-works.com,40000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,2,4911 Leonard Ct.,,358-555-0174,6/29/2008,10+ Miles
15335,634,AW00015335,,Emily,,Patterson,FALSE,2/3/1950,S,,F,emily35@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,6220 Krueger Dr.,,117-555-0161,5/11/2008,2-5 Miles
15336,302,AW00015336,,Marco,J,Garcia,FALSE,9/21/1950,M,,M,marco15@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,1450 A St.,,627-555-0111,7/23/2008,2-5 Miles
15337,307,AW00015337,,Rachel,A,Gonzales,FALSE,5/28/1950,M,,F,rachel65@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,9819 Sunsine Drive,,582-555-0135,10/2/2006,10+ Miles
15338,576,AW00015338,,Marie,J,Navarro,FALSE,7/1/1950,M,,F,marie33@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,1295 Fabian Way,,621-555-0152,10/16/2006,10+ Miles
15339,322,AW00015339,,Noah,J,Zhang,FALSE,7/1/1950,M,,M,noah21@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,1295 Fabian Way,,925-555-0143,10/16/2006,10+ Miles
15340,43,AW00015340,,Brittany,R,Barnes,FALSE,5/7/1951,M,,F,brittany3@adventure-works.com,40000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,3,6876 Winthrop Street,,285-555-0118,9/17/2007,10+ Miles
15341,311,AW00015341,,Lacey,,Deng,FALSE,11/12/1951,M,,F,lacey37@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,3257 Toyon Dr.,,495-555-0182,10/18/2006,2-5 Miles
15342,311,AW00015342,,Ashlee,L,Raji,FALSE,4/21/1951,M,,F,ashlee5@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,6177 Arleda Lane,,440-555-0114,10/17/2006,2-5 Miles
15343,334,AW00015343,,Carson,,Barnes,FALSE,9/7/1951,M,,M,carson2@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,2741 Gainborough Dr.,,714-555-0197,10/2/2006,10+ Miles
15344,352,AW00015344,,Luke,E,Russell,FALSE,3/8/1951,M,,M,luke9@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,5096 Flamingo Dr,,622-555-0116,10/19/2007,1-2 Miles
15345,361,AW00015345,,Ashley,R,Perry,FALSE,5/16/1951,M,,F,ashley34@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,8193 Scenic Ct.,,725-555-0116,10/7/2006,2-5 Miles
15346,369,AW00015346,,Charles,E,Rodriguez,FALSE,3/14/1951,S,,M,charles24@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,2932 Manuel,,363-555-0187,10/7/2006,10+ Miles
15347,298,AW00015347,,Deanna,A,Alonso,FALSE,6/27/1952,M,,F,deanna34@adventure-works.com,60000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,4641 Miguel Drive,,233-555-0114,10/22/2006,2-5 Miles
15348,642,AW00015348,,Greg,G,Carter,FALSE,11/19/1952,S,,M,greg8@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,4807 Crawford,,741-555-0121,10/12/2006,10+ Miles
15349,374,AW00015349,,Stephanie,L,Gonzalez,FALSE,11/10/1952,M,,F,stephanie62@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,3871 Twinview Place,,735-555-0155,10/31/2006,10+ Miles
15350,611,AW00015350,,Kathleen,N,Serrano,FALSE,9/2/1952,M,,F,kathleen17@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,1471 Michigan Blvd.,,659-555-0186,10/17/2006,2-5 Miles
15351,612,AW00015351,,Steve,,Lu,FALSE,4/14/1952,M,,M,steve14@adventure-works.com,70000,5,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,4009 San Ysidro Court,,597-555-0183,10/19/2006,10+ Miles
15352,173,AW00015352,,Raymond,,Martinez,FALSE,7/20/1958,S,,M,raymond18@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,4,Westheimer Straße 7606,,1 (11) 500 555-0118,9/24/2007,0-1 Miles
15353,273,AW00015353,,Michele,K,Xu,FALSE,7/3/1958,S,,F,michele5@adventure-works.com,160000,2,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,4,4407 Mildred Ln.,,1 (11) 500 555-0173,9/27/2007,0-1 Miles
15354,271,AW00015354,,Corey,,Kumar,FALSE,2/7/1957,M,,M,corey7@adventure-works.com,170000,3,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,4186 Green Valley Road,,1 (11) 500 555-0162,3/6/2006,0-1 Miles
15355,186,AW00015355,,Janelle,,Martinez,FALSE,1/18/1956,M,,F,janelle14@adventure-works.com,100000,2,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,"22, avenue Foch",,1 (11) 500 555-0181,5/6/2008,2-5 Miles
15356,167,AW00015356,,Dawn,,Jai,FALSE,4/19/1955,M,,F,dawn35@adventure-works.com,120000,3,4,Partial High School,Educación secundaria (en curso),Niveau bac,Professional,Profesional,Cadre,1,4,Roßstr 9928,,1 (11) 500 555-0162,9/8/2007,10+ Miles
15357,157,AW00015357,,Craig,,Navarro,FALSE,10/22/1955,M,,M,craig11@adventure-works.com,120000,2,4,Partial High School,Educación secundaria (en curso),Niveau bac,Professional,Profesional,Cadre,1,4,Räuscherweg 24,,1 (11) 500 555-0193,7/12/2006,5-10 Miles
15358,348,AW00015358,,Danielle,J,Sanders,FALSE,3/25/1932,S,,F,danielle6@adventure-works.com,90000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,6687 Fairlane Place,,130-555-0153,6/9/2008,5-10 Miles
15359,614,AW00015359,,Logan,M,Yang,FALSE,4/7/1933,M,,M,logan0@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,8387 B Way,,108-555-0126,3/15/2008,0-1 Miles
15360,301,AW00015360,,Ryan,,Martin,FALSE,6/22/1933,M,,M,ryan37@adventure-works.com,110000,1,2,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,2761 Willcrest Circle,,523-555-0164,6/12/2008,1-2 Miles
15361,368,AW00015361,,Thomas,,Gonzales,FALSE,5/18/1933,S,,M,thomas19@adventure-works.com,160000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,4,2489 Driving Drive,,709-555-0190,7/27/2008,0-1 Miles
15362,63,AW00015362,,Jennifer,,Adams,FALSE,12/6/1965,M,,F,jennifer18@adventure-works.com,90000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,7700 Meaham Drive,,124-555-0126,12/19/2007,2-5 Miles
15363,66,AW00015363,,Justin,S,Yang,FALSE,2/26/1965,M,,M,justin24@adventure-works.com,90000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,6813 Morning Way,,289-555-0163,12/29/2007,0-1 Miles
15364,536,AW00015364,,Aidan,R,Bryant,FALSE,2/21/1965,S,,M,aidan19@adventure-works.com,90000,5,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,7779 Lake Meadow Circle,,969-555-0112,10/13/2006,2-5 Miles
15365,325,AW00015365,,Victoria,,Gray,FALSE,10/24/1965,M,,F,victoria42@adventure-works.com,120000,3,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,586 Willow Pass Dr.,,355-555-0189,11/22/2006,2-5 Miles
15366,336,AW00015366,,Alyssa,C,Coleman,FALSE,12/22/1965,M,,F,alyssa52@adventure-works.com,130000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,4,5566 Brook Way,,801-555-0135,8/26/2007,0-1 Miles
15367,547,AW00015367,,Alyssa,L,White,FALSE,1/5/1964,S,,F,alyssa12@adventure-works.com,90000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,1,9739 Benedict Court,,672-555-0186,11/24/2006,10+ Miles
15368,300,AW00015368,,Brandi,A,Martin,FALSE,2/8/1964,M,,F,brandi0@adventure-works.com,110000,3,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,5618 Mill Rd.,,739-555-0144,10/8/2007,2-5 Miles
15369,612,AW00015369,,Connor,,Perez,FALSE,2/21/1956,M,,M,connor32@adventure-works.com,70000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,0,1522 Azalea Ave.,,551-555-0195,11/20/2006,5-10 Miles
15370,543,AW00015370,,Jessica,K,Butler,FALSE,7/3/1956,M,,F,jessica38@adventure-works.com,70000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,0,2080 Mountain View Dr.,,830-555-0114,4/10/2008,0-1 Miles
15371,644,AW00015371,,Cameron,,Bryant,FALSE,3/4/1956,M,,M,cameron13@adventure-works.com,80000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,2845 La Vista Avenue,,973-555-0195,11/17/2006,0-1 Miles
15372,611,AW00015372,,Miguel,,Alexander,FALSE,7/19/1956,M,,M,miguel65@adventure-works.com,80000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,6628 Moretti Drive,,555-555-0138,11/30/2006,2-5 Miles
15373,616,AW00015373,,Kaitlyn,,Jones,FALSE,4/19/1934,M,,F,kaitlyn26@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,3788 Concord Place,,967-555-0173,6/15/2008,5-10 Miles
15374,302,AW00015374,,Donna,,Kumar,FALSE,10/12/1934,M,,F,donna7@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,2639 Parkview Court,,985-555-0182,11/9/2006,5-10 Miles
15375,310,AW00015375,,Alisha,M,Chande,FALSE,9/15/1934,S,,F,alisha39@adventure-works.com,80000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,4836 Stratton Circle,,276-555-0131,1/10/2008,2-5 Miles
15376,66,AW00015376,,Megan,A,Sanders,FALSE,5/6/1963,S,,F,megan49@adventure-works.com,80000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,7476 Halfmoon Court,,127-555-0148,11/1/2007,0-1 Miles
15377,69,AW00015377,,Brianna,,Jackson,FALSE,7/5/1963,S,,F,brianna10@adventure-works.com,80000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,5108 C Mt. Hood Cr.,,259-555-0163,8/28/2007,2-5 Miles
15378,71,AW00015378,,Devin,J,Ward,FALSE,3/6/1963,M,,M,devin70@adventure-works.com,80000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,7983 Pinecrest Dr.,,450-555-0162,8/26/2007,2-5 Miles
15379,359,AW00015379,,Amanda,A,Griffin,FALSE,11/23/1963,M,,F,amanda42@adventure-works.com,130000,3,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,7 Pastel Drive,,498-555-0118,11/15/2006,1-2 Miles
15380,623,AW00015380,,Nathan,T,Robinson,FALSE,10/8/1962,M,,M,nathan52@adventure-works.com,100000,1,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,8072 Chickpea Ct,,689-555-0128,11/21/2006,5-10 Miles
15381,631,AW00015381,,Alexa,,Howard,FALSE,5/10/1962,M,,F,alexa9@adventure-works.com,100000,1,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,5041 Stillwater Court,# 205,769-555-0136,7/11/2008,1-2 Miles
15382,299,AW00015382,,Kimberly,R,Blue,FALSE,5/11/1962,M,,F,kimberly16@adventure-works.com,110000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,3219 Sandra Circle,,141-555-0165,2/5/2008,1-2 Miles
15383,335,AW00015383,,Charles,,Rivera,FALSE,10/28/1962,M,,M,charles56@adventure-works.com,130000,1,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,9497 Richard Ave.,,960-555-0112,7/22/2008,0-1 Miles
15384,536,AW00015384,,Xavier,,Alan,FALSE,2/23/1961,M,,M,xavier22@adventure-works.com,80000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,5952 Haven Drive,,326-555-0171,10/6/2007,5-10 Miles
15385,543,AW00015385,,Destiny,,Reed,FALSE,6/14/1961,M,,F,destiny27@adventure-works.com,90000,4,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,1,6284 Levee Rd.,,615-555-0184,10/16/2007,5-10 Miles
15386,635,AW00015386,,Nicholas,,Taylor,FALSE,3/8/1961,S,,M,nicholas10@adventure-works.com,90000,4,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,2,4909 Poco Lane,,298-555-0196,2/28/2008,1-2 Miles
15387,307,AW00015387,,Miguel,B,Rodriguez,FALSE,2/13/1961,M,,M,miguel20@adventure-works.com,110000,1,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,6448 Castle Court,,988-555-0125,5/28/2008,5-10 Miles
15388,315,AW00015388,,Victoria,,Smith,FALSE,1/19/1961,M,,F,victoria1@adventure-works.com,130000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,581 Roanoke Dr.,,254-555-0158,11/6/2006,0-1 Miles
15389,352,AW00015389,,Joan,E,King,FALSE,9/6/1961,S,,F,joan14@adventure-works.com,130000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,3,3477 Sunset Meadows,,434-555-0189,11/30/2006,0-1 Miles
15390,547,AW00015390,,Jonathan,B,Turner,FALSE,5/4/1955,M,,M,jonathan34@adventure-works.com,60000,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,2,3016 Heald Court,,195-555-0123,3/8/2008,1-2 Miles
15391,56,AW00015391,,Jordyn,K,Powell,FALSE,3/20/1955,M,,F,jordyn8@adventure-works.com,90000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,1,3156 Crystal Avenue,,809-555-0141,12/28/2007,10+ Miles
15392,374,AW00015392,,Sydney,,Brown,FALSE,8/19/1954,S,,F,sydney68@adventure-works.com,80000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,0,2,9610 Hudson Ave,,435-555-0120,12/13/2007,1-2 Miles
15393,299,AW00015393,,Rebekah,E,Ruiz,FALSE,10/2/1935,M,,F,rebekah22@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,6728 Palisade Court,,860-555-0140,6/27/2008,5-10 Miles
15394,335,AW00015394,,Natalie,C,Wilson,FALSE,4/6/1936,M,,F,natalie74@adventure-works.com,90000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,4005 Foothill Way,,546-555-0128,11/26/2006,1-2 Miles
15395,69,AW00015395,,Joseph,D,Clark,FALSE,10/17/1960,S,,M,joseph26@adventure-works.com,80000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,9608 Grammercy Lane,,656-555-0119,12/28/2007,5-10 Miles
15396,631,AW00015396,,Julia,,Wilson,FALSE,11/2/1960,M,,F,julia29@adventure-works.com,100000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,9169 Olivera Road,,265-555-0181,11/24/2006,5-10 Miles
15397,301,AW00015397,,Karl,,Tang,FALSE,6/7/1960,M,,M,karl4@adventure-works.com,110000,5,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,4,2171 H Stagecoach Rd,#77,746-555-0140,8/22/2007,2-5 Miles
15398,348,AW00015398,,Jose,,Wang,FALSE,10/13/1960,M,,M,jose19@adventure-works.com,150000,1,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,7332 Arcadia Pl,,177-555-0147,11/1/2006,2-5 Miles
15399,299,AW00015399,,Mackenzie,J,Murphy,FALSE,8/1/1954,S,,F,mackenzie13@adventure-works.com,80000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,2,9194 West I St,,793-555-0139,12/14/2006,5-10 Miles
